date,treatment,sample,target_pH,measured_pH,target_temperature,measured_temperature,conductivity,salinity
26/10/2016,TC,TC1,8.1,8.06,25,24.9,-67.3,34.7
25/10/2016,TTC,TTC3,8.1,8.05,27,27,-67.3,34.7
28/10/2016,TTC,TTC2,8.1,8.05,27,27.2,-67.4,34.7
28/12/2016,TC,TC5,8.1,8.08,25,25.2,-67.5,34.7
23/01/2017,TC,TC1,8.1,8.08,25,25,-67.5,34.7
28/10/2016,TTTC,TTTC1,8.1,8.05,29,28.8,-67.6,34.7
28/12/2016,TTC,TTC1,8.1,8.08,27,26.4,-67.7,34.7
25/10/2016,TTC,TTC1,8.1,8.06,27,26.8,-67.7,34.7
25/10/2016,TC,TC3,8.1,8.07,25,25,-67.9,34.7
28/12/2016,TTTC,TTTC5,8.1,8.08,29,29.2,-68,34.7
19/12/2016,TTC,TTC5,8.1,8.09,27,27.2,-68.1,34.7
28/12/2016,TM,TM4,7.9,8.1,25,25.3,-68.2,34.7
25/10/2016,TC,TC5,8.1,8.07,25,25,-68.3,34.7
23/01/2017,TC,TC5,8.1,8.1,25,25,-68.4,34.7
25/10/2016,TC,TC4,8.1,8.08,25,24.9,-68.4,34.7
26/10/2016,TTC,TTC3,8.1,8.07,27,27.2,-68.4,34.7
28/10/2016,TTTC,TTTC2,8.1,8.06,29,29,-68.4,34.7
25/10/2016,TTTC,TTTC3,8.1,8.06,29,28.8,-68.4,34.7
28/12/2016,TTC,TTC2,8.1,8.1,27,26.5,-68.5,34.7
19/12/2016,TTTC,TTTC1,8.1,8.09,29,28.9,-68.5,34.7
25/10/2016,TTC,TTC2,8.1,8.07,27,26.9,-68.5,34.7
26/10/2016,TTTC,TTTC2,8.1,8.06,29,28.5,-68.5,34.7
28/12/2016,TTM,TTM3,7.9,8.1,27,27,-68.6,34.7
28/12/2016,TTA,TTA4,7.6,8.1,27,26.9,-68.6,34.7
28/12/2016,TTTC,TTTC2,8.1,8.09,29,29.2,-68.6,34.7
26/10/2016,TC,TC2,8.1,8.08,25,24.9,-68.6,34.7
28/12/2016,TM,TM3,7.9,8.11,25,25.3,-68.8,34.7
28/12/2016,TTC,TTC5,8.1,8.1,27,26.8,-68.8,34.7
28/12/2016,TTTC,TTTC4,8.1,8.09,29,29.3,-68.8,34.7
28/12/2016,TTC,TTC3,8.1,8.1,27,26.7,-69,34.7
26/10/2016,TTTC,TTTC5,8.1,8.07,29,29.1,-69.1,34.7
25/10/2016,TTTC,TTTC2,8.1,8.07,29,28.5,-69.1,34.7
28/10/2016,TTC,TTC3,8.1,8.08,27,27.3,-69.2,34.7
28/12/2016,TTM,TTM4,7.9,8.11,27,27,-69.3,34.7
23/01/2017,TC,TC4,8.1,8.12,25,25,-69.4,34.7
26/10/2016,TC,TC4,8.1,8.09,25,25,-69.4,34.7
26/10/2016,TC,TC5,8.1,8.09,25,25,-69.4,34.7
25/10/2016,TTTC,TTTC5,8.1,8.08,29,28.9,-69.4,34.7
26/10/2016,TTTC,TTTC3,8.1,8.08,29,28.8,-69.4,34.7
23/01/2017,TTC,TTC2,8.1,8.11,27,26.8,-69.5,34.7
28/12/2016,TTTC,TTTC1,8.1,8,29,29,-69.5,34.7
26/10/2016,TTTC,TTTC4,8.1,8.09,29,29.29,-69.8,34.7
23/01/2017,TC,TC2,8.1,8.13,25,25,-70.1,34.7
25/10/2016,TTC,TTC5,8.1,8.1,27,27,-70.1,34.7
25/10/2016,TTC,TTC4,8.1,8.1,27,26.9,-70.1,34.7
26/10/2016,TTC,TTC4,8.1,8.1,27,27.1,-70.2,34.7
26/10/2016,TTC,TTC2,8.1,8.1,27,27,-70.2,34.7
23/01/2017,TTC,TTC3,8.1,8.13,27,26.8,-70.5,34.7
23/01/2017,TC,TC3,8.1,8.14,25,25,-70.9,34.7
23/01/2017,TTC,TTC1,8.1,8.14,27,26.7,-71.1,34.7
23/01/2017,TTTC,TTTC4,8.1,8.13,29,29.1,-71.1,34.7
26/10/2016,TTC,TTC5,8.1,8.12,27,27.1,-71.2,34.7
23/01/2017,TTTC,TTTC5,8.1,8.14,29,29.2,-71.6,34.7
23/01/2017,TTTC,TTTC2,8.1,8.14,29,29,-71.6,34.7
23/01/2017,TTTC,TTTC1,8.1,8.15,29,29,-71.8,34.7
23/01/2017,TTC,TTC4,8.1,8.16,27,26.8,-72.3,34.7
23/01/2017,TTTC,TTTC3,8.1,8.16,29,29,-72.8,34.7
23/01/2017,TTC,TTC5,8.1,8.17,27,26.8,-72.9,34.7
17/01/2017,TA,TA5,7.6,7.61,25,25,-40.5,34.6
17/01/2017,TA,TA3,7.6,7.62,25,25,-40.9,34.6
17/01/2017,TA,TA4,7.6,7.63,25,25,-41.3,34.6
17/01/2017,TA,TA2,7.6,7.64,25,25,-42.1,34.6
17/01/2017,TTA,TTA1,7.6,7.64,27,26.9,-42.5,34.6
17/01/2017,TTA,TTA2,7.6,7.64,27,26.9,-43,34.6
17/01/2017,TTA,TTA4,7.6,7.65,27,26.9,-43.1,34.6
17/01/2017,TTA,TTA5,7.6,7.66,27,26.9,-43.3,34.6
17/01/2017,TTTA,TTTA1,7.6,7.66,29,28.9,-43.4,34.6
17/01/2017,TA,TA1,7.6,7.67,25,25,-43.5,34.6
17/01/2017,TTTA,TTTA2,7.6,7.66,29,28.8,-43.6,34.6
17/01/2017,TTA,TTA3,7.6,7.66,27,26.9,-43.7,34.6
17/01/2017,TTTA,TTTA3,7.6,7.67,29,29.1,-44.3,34.6
16/01/2017,TA,TA3,7.6,7.69,25,25.1,-44.7,34.6
16/01/2017,TA,TA5,7.6,7.69,25,25.1,-44.7,34.6
16/01/2017,TA,TA2,7.6,7.69,25,25.1,-44.9,34.6
16/01/2017,TA,TA4,7.6,7.69,25,25,-44.9,34.6
17/01/2017,TTTA,TTTA5,7.6,7.69,29,29,-45.4,34.6
16/01/2017,TA,TA1,7.6,7.7,25,25.1,-45.6,34.6
28/11/2016,TA,TA5,7.6,7.66,25,25.1,-45.6,34.6
28/11/2016,TA,TA2,7.6,7.67,25,25.1,-45.9,34.6
17/01/2017,TTTA,TTTA4,7.6,7.7,29,29.1,-46.1,34.6
28/11/2016,TA,TA1,7.6,7.67,25,25.1,-46.1,34.6
28/11/2016,TTA,TTA3,7.6,7.69,27,27.2,-47.3,34.6
28/11/2016,TA,TA3,7.6,7.69,25,25.1,-47.3,34.6
28/11/2016,TA,TA4,7.6,7.69,25,25.1,-47.3,34.6
28/11/2016,TTA,TTA4,7.6,7.69,27,27.9,-47.4,34.6
28/11/2016,TTTA,TTTA2,7.6,7.69,29,29,-47.9,34.6
28/11/2016,TTTA,TTTA4,7.6,7.7,29,29.1,-48.1,34.6
28/11/2016,TTTA,TTTA5,7.6,7.7,29,29.2,-48.2,34.6
16/01/2017,TTA,TTA4,7.6,7.76,27,26.9,-49.1,34.6
16/01/2017,TTA,TTA2,7.6,7.76,27,26.8,-49.4,34.6
16/01/2017,TTA,TTA3,7.6,7.76,27,26.8,-49.4,34.6
28/11/2016,TTA,TTA2,7.6,7.72,27,27.2,-49.4,34.6
16/01/2017,TTA,TTA5,7.6,7.77,27,26.8,-49.5,34.6
16/01/2017,TTA,TTA1,7.6,7.76,27,26.8,-49.5,34.6
28/11/2016,TTA,TTA1,7.6,7.73,27,27.2,-49.6,34.6
16/01/2017,TTTA,TTTA2,7.6,7.77,29,29.3,-49.9,34.6
16/01/2017,TTTA,TTTA1,7.6,7.77,29,29.1,-49.9,34.6
28/11/2016,TTA,TTA5,7.6,7.73,27,27.3,-50,34.6
28/11/2016,TTM,TTM2,7.9,7.74,27,27.3,-50.2,34.6
16/01/2017,TTTA,TTTA5,7.6,7.77,29,29.3,-50.3,34.6
16/01/2017,TTTA,TTTA4,7.6,7.78,29,29.4,-50.5,34.6
28/11/2016,TTTA,TTTA3,7.6,7.74,29,29.2,-50.5,34.6
16/01/2017,TTTA,TTTA3,7.6,7.78,29,29.4,-50.7,34.6
17/01/2017,TM,TM2,7.9,7.8,25,25.1,-51.1,34.6
17/01/2017,TTM,TTM1,7.9,7.79,27,27,-51.1,34.6
28/11/2016,TTTA,TTTA1,7.6,7.76,29,29,-51.5,34.6
17/01/2017,TTM,TTM5,7.9,7.8,27,27,-51.7,34.6
17/01/2017,TM,TM3,7.9,7.81,25,25.1,-51.8,34.6
17/01/2017,TTM,TTM2,7.9,7.81,27,27,-52,34.6
17/01/2017,TTM,TTM3,7.9,7.81,27,27,-52.2,34.6
28/11/2016,TTM,TTM1,7.9,7.77,27,27.4,-52.2,34.6
17/01/2017,TTM,TTM4,7.9,7.82,27,27,-52.4,34.6
17/01/2017,TM,TM1,7.9,7.82,25,25,-52.5,34.6
16/01/2017,TTM,TTM3,7.9,7.82,27,27.1,-52.6,34.6
16/01/2017,TTM,TTM4,7.9,7.82,27,27.1,-52.7,34.6
17/01/2017,TM,TM4,7.9,7.83,25,25,-52.8,34.6
16/01/2017,TTM,TTM2,7.9,7.83,27,27.1,-53,34.6
17/01/2017,TM,TM5,7.9,7.84,25,25,-53.3,34.6
28/11/2016,TTM,TTM3,7.9,7.79,27,27.4,-53.3,34.6
16/01/2017,TTM,TTM5,7.9,7.83,27,27,-53.4,34.6
28/11/2016,TTM,TTM5,7.9,7.8,27,27.4,-53.7,34.6
28/11/2016,TTM,TTM4,7.9,7.8,27,27.4,-53.8,34.6
16/01/2017,TTM,TTM1,7.9,7.85,27,27,-54.6,34.6
28/11/2016,TM,TM3,7.9,7.82,25,25.2,-54.7,34.6
28/11/2016,TM,TM1,7.9,7.83,25,25.3,-55.4,34.6
16/01/2017,TM,TM1,7.9,7.88,25,25.3,-55.7,34.6
28/11/2016,TM,TM4,7.9,7.84,25,25.2,-55.8,34.6
16/01/2017,TM,TM2,7.9,7.88,25,25.2,-55.9,34.6
17/01/2017,TTTM,TTTM2,7.9,7.87,29,29,-55.9,34.6
28/11/2016,TM,TM2,7.9,7.84,25,25.2,-55.9,34.6
28/11/2016,TM,TM5,7.9,7.85,25,25.1,-56,34.6
17/01/2017,TTTM,TTTM3,7.9,7.88,29,29.1,-56.2,34.6
28/11/2016,TTTM,TTTM2,7.9,7.85,29,28.8,-56.5,34.6
17/01/2017,TTTM,TTTM1,7.9,7.88,29,29,-56.6,34.6
16/01/2017,TM,TM3,7.9,7.9,25,25.2,-56.8,34.6
16/01/2017,TM,TM4,7.9,7.9,25,25.2,-56.9,34.6
16/01/2017,TM,TM5,7.9,7.91,25,25.2,-57.4,34.6
17/01/2017,TTTM,TTTM4,7.9,7.9,29,29,-57.5,34.6
17/01/2017,TTTM,TTTM5,7.9,7.9,29,29.1,-57.6,34.6
16/01/2017,TTTM,TTTM1,7.9,7.9,29,29.3,-57.8,34.6
16/01/2017,TTTM,TTTM2,7.9,7.91,29,29.4,-58.3,34.6
16/01/2017,TTTM,TTTM3,7.9,7.91,29,29.3,-58.5,34.6
16/01/2017,TTTM,TTTM4,7.9,7.92,29,29.3,-58.7,34.6
16/01/2017,TTTM,TTTM5,7.9,7.92,29,29.4,-58.9,34.6
28/11/2016,TTTM,TTTM1,7.9,7.92,29,29,-61.1,34.6
28/11/2016,TTTM,TTTM3,7.9,7.92,29,29.1,-61.3,34.6
28/11/2016,TTC,TTC2,8.1,8.03,27,27,-67.3,34.6
17/01/2017,TC,TC3,8.1,8.08,25,24.9,-67.4,34.6
28/11/2016,TTTC,TTTC5,8.1,8.03,29,28.9,-67.4,34.6
28/11/2016,TTC,TTC3,8.1,8.03,27,27.1,-67.4,34.6
28/11/2016,TC,TC2,8.1,8.04,25,25.1,-67.5,34.6
17/01/2017,TC,TC2,8.1,8.09,25,24.9,-67.6,34.6
17/01/2017,TTC,TTC1,8.1,8.08,27,26.9,-67.6,34.6
16/01/2017,TC,TC1,8.1,8.09,25,25.2,-67.7,34.6
17/01/2017,TTTC,TTTC3,8.1,8.07,29,28.9,-67.7,34.6
28/11/2016,TC,TC5,8.1,8.05,25,25.1,-67.7,34.6
28/11/2016,TC,TC1,8.1,8.05,25,25.1,-67.8,34.6
28/11/2016,TTTC,TTTC4,8.1,8.04,29,29,-68,34.6
28/11/2016,TTTC,TTTC3,8.1,8.04,29,28.8,-68,34.6
28/11/2016,TTC,TTC5,8.1,8.05,27,27.1,-68.1,34.6
17/01/2017,TC,TC1,8.1,8.1,25,24.9,-68.4,34.6
28/11/2016,TC,TC4,8.1,8.06,25,25.1,-68.6,34.6
28/11/2016,TTC,TTC4,8.1,8.05,27,27.1,-68.6,34.6
28/11/2016,TTC,TTC1,8.1,8.05,27,27,-68.6,34.6
17/01/2017,TTTC,TTTC2,8.1,8.09,29,28.8,-68.8,34.6
28/11/2016,TC,TC3,8.1,8.06,25,25.1,-68.8,34.6
28/11/2016,TTTC,TTTC2,8.1,8.05,29,29,-68.8,34.6
17/01/2017,TC,TC4,8.1,8.11,25,24.9,-68.9,34.6
17/01/2017,TTC,TTC4,8.1,8.1,27,26.9,-68.9,34.6
17/01/2017,TTTC,TTTC4,8.1,8.09,29,29,-68.9,34.6
28/11/2016,TTTC,TTTC1,8.1,8.05,29,28.9,-69,34.6
17/01/2017,TTC,TTC2,8.1,8.11,27,26.8,-69.4,34.6
17/01/2017,TTTC,TTTC5,8.1,8.11,29,29,-69.5,34.6
17/01/2017,TTC,TTC3,8.1,8.11,27,26.9,-69.6,34.6
17/01/2017,TC,TC5,8.1,8.13,25,24.9,-69.8,34.6
16/01/2017,TC,TC5,8.1,8.13,25,25.2,-70.1,34.6
16/01/2017,TTC,TTC2,8.1,8.13,27,26.8,-70.2,34.6
17/01/2017,TTC,TTC5,8.1,8.13,27,26.9,-70.3,34.6
16/01/2017,TC,TC2,8.1,8.13,25,25.2,-70.3,34.6
16/01/2017,TC,TC4,8.1,8.13,25,25.2,-70.4,34.6
17/01/2017,TTTC,TTTC1,8.1,8.13,29,28.8,-70.7,34.6
16/01/2017,TC,TC3,8.1,8.14,25,25.2,-71,34.6
16/01/2017,TTC,TTC1,8.1,8.14,27,26.8,-71.3,34.6
16/01/2017,TTC,TTC3,8.1,8.15,27,26.8,-71.4,34.6
16/01/2017,TTTC,TTTC1,8.1,8.14,29,29,-71.4,34.6
16/01/2017,TTTC,TTTC2,8.1,8.14,29,29.1,-71.5,34.6
16/01/2017,TTC,TTC4,8.1,8.15,27,26.9,-71.8,34.6
16/01/2017,TTTC,TTTC3,8.1,8.14,29,29,-71.8,34.6
16/01/2017,TTC,TTC5,8.1,8.16,27,26.8,-71.9,34.6
16/01/2017,TTTC,TTTC4,8.1,8.15,29,29.3,-72.2,34.6
16/01/2017,TTTC,TTTC5,8.1,8.15,29,29.3,-72.5,34.6
28/11/2016,TTTM,TTTM4,7.9,,29,29.1,,34.6
28/11/2016,TTTM,TTTM5,7.9,,29,29.1,,34.6
29/11/2016,TM,TM1,7.9,7.91,25,25.4,59.8,34.5
29/11/2016,TTM,TTM5,7.9,7.53,27,27.2,-38.1,34.5
29/11/2016,TTM,TTM4,7.9,7.54,27,27.2,-38.7,34.5
09/01/2017,TA,TA4,7.6,7.6,25,25.1,-39.7,34.5
09/01/2017,TA,TA5,7.6,7.61,25,25.1,-40.3,34.5
09/01/2017,TA,TA2,7.6,7.62,25,25.2,-40.7,34.5
09/01/2017,TA,TA3,7.6,7.62,25,25.1,-40.9,34.5
09/01/2017,TA,TA1,7.6,7.63,25,25.1,-41.3,34.5
09/01/2017,TTA,TTA1,7.6,7.63,27,26.8,-41.6,34.5
29/11/2016,TTM,TTM3,7.9,7.6,27,27.2,-42.1,34.5
09/01/2017,TTA,TTA2,7.6,7.64,27,26.8,-42.2,34.5
29/11/2016,TA,TA5,7.6,7.61,25,25.2,-42.3,34.5
29/11/2016,TA,TA3,7.6,7.62,25,25.2,-43,34.5
09/01/2017,TTA,TTA3,7.6,7.66,27,26.9,-43.4,34.5
09/01/2017,TTA,TTA4,7.6,7.66,27,26.8,-43.4,34.5
29/11/2016,TA,TA4,7.6,7.65,25,25.2,-43.6,34.5
29/11/2016,TTM,TTM1,7.9,7.65,27,27.1,-44,34.5
09/01/2017,TTA,TTA5,7.6,7.67,27,26.8,-44.2,34.5
29/11/2016,TA,TA2,7.6,7.64,25,25.2,-44.2,34.5
29/11/2016,TA,TA1,7.6,7.65,25,25.4,-44.8,34.5
29/11/2016,TTM,TTM2,7.9,7.63,27,27.1,-45.7,34.5
09/01/2017,TTM,TTM5,7.9,7.71,27,26.9,-46.3,34.5
09/01/2017,TTM,TTM3,7.9,7.72,27,26.8,-46.7,34.5
09/01/2017,TTTA,TTTA1,7.6,7.71,29,29.1,-46.7,34.5
09/01/2017,TTM,TTM2,7.9,7.72,27,26.8,-47,34.5
09/01/2017,TTM,TTM4,7.9,7.72,27,26.8,-47,34.5
09/01/2017,TTM,TTM1,7.9,7.74,27,26.8,-47.5,34.5
29/11/2016,TTTA,TTTA3,7.6,7.69,29,29.2,-47.5,34.5
09/01/2017,TTTA,TTTA2,7.6,7.74,29,29.2,-48.5,34.5
29/11/2016,TTTA,TTTA5,7.6,7.72,29,29.5,-49.4,34.5
29/11/2016,TTA,TTA5,7.6,7.73,27,27.3,-49.8,34.5
09/01/2017,TTTA,TTTA3,7.6,7.77,29,29.2,-49.9,34.5
09/01/2017,TTTA,TTTA4,7.6,7.78,29,29.3,-50.9,34.5
29/11/2016,TTTA,TTTA4,7.6,7.75,29,29.6,-51,34.5
29/11/2016,TTA,TTA4,7.6,7.76,27,27.2,-51.5,34.5
29/11/2016,TTTA,TTTA1,7.6,7.76,29,29.1,-51.7,34.5
29/11/2016,TTA,TTA1,7.6,7.77,27,27.2,-52.2,34.5
29/11/2016,TTA,TTA3,7.6,7.78,27,27.2,-52.5,34.5
29/11/2016,TTA,TTA2,7.6,7.78,27,27.1,-52.6,34.5
09/01/2017,TTTM,TTTM1,7.9,7.82,29,29.2,-53.2,34.5
09/01/2017,TM,TM1,7.9,7.84,25,25,-53.3,34.5
09/01/2017,TM,TM2,7.9,7.85,25,25.1,-53.8,34.5
09/01/2017,TTTM,TTTM2,7.9,7.83,29,29.3,-53.8,34.5
09/01/2017,TTTM,TTTM3,7.9,7.85,29,29.3,-54.5,34.5
29/11/2016,TTTA,TTTA2,7.6,7.8,29,29.1,-54.5,34.5
09/01/2017,TM,TM3,7.9,7.86,25,25.1,-54.7,34.5
09/01/2017,TM,TM4,7.9,7.87,25,25.1,-55.5,34.5
29/11/2016,TTTM,TTTM1,7.9,7.83,29,28.9,-55.7,34.5
09/01/2017,TTTM,TTTM4,7.9,7.88,29,29.4,-56.5,34.5
09/01/2017,TM,TM5,7.9,7.89,25,25.1,-56.6,34.5
09/01/2017,TTTM,TTTM5,7.9,7.89,29,29.3,-57.3,34.5
29/11/2016,TM,TM5,7.9,7.89,25,25.1,-58.7,34.5
29/11/2016,TM,TM4,7.9,7.91,25,25.2,-59.6,34.5
29/11/2016,TM,TM2,7.9,7.91,25,25.3,-59.8,34.5
29/11/2016,TTTM,TTTM2,7.9,7.9,29,29.1,-59.9,34.5
29/11/2016,TTTM,TTTM3,7.9,7.91,29,29.1,-60.7,34.5
29/11/2016,TTTM,TTTM4,7.9,7.92,29,29.5,-61.4,34.5
29/11/2016,TTTM,TTTM5,7.9,7.93,29,29.4,-61.8,34.5
29/11/2016,TM,TM3,7.9,7.95,25,25.2,-62.3,34.5
29/11/2016,TTTC,TTTC3,8.1,7.97,29,29.3,-64,34.5
09/01/2017,TC,TC1,8.1,8.05,25,25.1,-65.8,34.5
29/11/2016,TC,TC5,8.1,8.01,25,25.2,-65.9,34.5
29/11/2016,TC,TC1,8.1,8.03,25,25.2,-66.7,34.5
29/11/2016,TTTC,TTTC4,8.1,8.02,29,29.3,-67,34.5
29/11/2016,TC,TC2,8.1,8.05,25,25.2,-68,34.5
09/01/2017,TTC,TTC1,8.1,8.09,27,26.9,-68.2,34.5
29/11/2016,TC,TC4,8.1,8.06,25,25.2,-68.3,34.5
29/11/2016,TC,TC3,8.1,8.06,25,25.2,-68.4,34.5
09/01/2017,TC,TC3,8.1,8.1,25,25,-68.5,34.5
29/11/2016,TTC,TTC3,8.1,8.05,27,27.1,-68.5,34.5
29/11/2016,TTC,TTC4,8.1,8.05,27,27,-68.6,34.5
29/11/2016,TTC,TTC1,8.1,8.06,27,27,-68.8,34.5
29/11/2016,TTTC,TTTC5,8.1,8.05,29,29.3,-68.9,34.5
09/01/2017,TC,TC2,8.1,8.11,25,25.1,-69.1,34.5
09/01/2017,TTC,TTC2,8.1,8.11,27,26.9,-69.5,34.5
29/11/2016,TTTC,TTTC1,8.1,8.06,29,28.9,-69.5,34.5
29/11/2016,TTC,TTC5,8.1,8.08,27,27.1,-69.9,34.5
29/11/2016,TTTC,TTTC2,8.1,8.07,29,28.9,-70.1,34.5
29/11/2016,TTC,TTC2,8.1,8.08,27,27,-70.3,34.5
09/01/2017,TTTC,TTTC2,8.1,8.12,29,29.1,-70.4,34.5
09/01/2017,TTTC,TTTC1,8.1,8.12,29,28.9,-70.6,34.5
09/01/2017,TC,TC4,8.1,8.14,25,25,-70.7,34.5
09/01/2017,TTC,TTC3,8.1,8.14,27,26.8,-71,34.5
09/01/2017,TC,TC5,8.1,8.15,25,25,-71.1,34.5
09/01/2017,TTC,TTC5,8.1,8.15,27,26.9,-71.8,34.5
09/01/2017,TTC,TTC4,8.1,8.17,27,26.9,-72.6,34.5
09/01/2017,TTTC,TTTC3,8.1,8.16,29,29.3,-72.8,34.5
09/01/2017,TTTC,TTTC4,8.1,8.16,29,29.3,-72.9,34.5
09/01/2017,TTTC,TTTC5,8.1,8.18,29,29.4,-73.8,34.5
13/12/2016,TA,TA2,7.6,7.5,25,25.2,-33.9,34.4
13/12/2016,TA,TA3,7.6,7.51,25,25.2,-34.8,34.4
13/12/2016,TA,TA4,7.6,7.51,25,25.2,-34.9,34.4
13/12/2016,TA,TA5,7.6,7.52,25,25.2,-35.4,34.4
13/12/2016,TTA,TTA5,7.6,7.56,27,27.1,-37.7,34.4
13/12/2016,TTA,TTA2,7.6,7.57,27,27.1,-38,34.4
13/12/2016,TTA,TTA3,7.6,7.59,27,27.1,-39.3,34.4
13/12/2016,TTTA,TTTA2,7.6,7.59,29,29,-39.7,34.4
13/12/2016,TTTA,TTTA1,7.6,7.6,29,28.89,-40,34.4
13/12/2016,TTA,TTA1,7.6,7.6,27,27.2,-40.2,34.4
13/12/2016,TTA,TTA4,7.6,7.6,27,27.4,-40.3,34.4
13/12/2016,TTTA,TTTA4,7.6,7.6,29,29.1,-40.5,34.4
13/12/2016,TTTA,TTTA5,7.6,7.61,29,29.1,-41,34.4
13/12/2016,TA,TA1,7.6,7.62,25,25.5,-41.2,34.4
13/12/2016,TTTA,TTTA3,7.6,7.62,29,29.1,-41.3,34.4
13/12/2016,TTTM,TTTM1,7.9,7.74,29,28.9,-48.2,34.4
13/12/2016,TTTM,TTTM2,7.9,7.74,29,29,-48.6,34.4
13/12/2016,TM,TM2,7.9,7.78,25,25.5,-50,34.4
13/12/2016,TM,TM3,7.9,7.78,25,25.4,-50.1,34.4
13/12/2016,TTTM,TTTM5,7.9,7.78,29,29.1,-50.5,34.4
13/12/2016,TM,TM4,7.9,7.79,25,25.3,-50.8,34.4
13/12/2016,TTTM,TTTM4,7.9,7.79,29,29.1,-51.2,34.4
13/12/2016,TM,TM5,7.9,7.8,25,25.3,-51.3,34.4
13/12/2016,TTM,TTM2,7.9,7.8,27,27.1,-51.6,34.4
13/12/2016,TTTM,TTTM3,7.9,7.8,29,29.1,-51.7,34.4
13/12/2016,TTM,TTM4,7.9,7.8,27,27.1,-51.7,34.4
13/12/2016,TTM,TTM5,7.9,7.8,27,27.2,-51.8,34.4
13/12/2016,TTM,TTM3,7.9,7.84,27,27.1,-53.8,34.4
13/12/2016,TM,TM1,7.9,7.85,25,25.5,-54.1,34.4
13/12/2016,TTM,TTM1,7.9,7.87,27,27,-55.8,34.4
13/12/2016,TC,TC4,8.1,7.96,25,25.3,-60.4,34.4
13/12/2016,TTTC,TTTC3,8.1,7.95,29,29.2,-60.4,34.4
13/12/2016,TC,TC5,8.1,8.03,25,25.3,-64.6,34.4
13/12/2016,TTC,TTC2,8.1,8.03,27,27,-64.7,34.4
13/12/2016,TC,TC2,8.1,8.04,25,25.3,-65,34.4
13/12/2016,TTTC,TTTC4,8.1,8.03,29,29.2,-65.1,34.4
13/12/2016,TTC,TTC1,8.1,8.04,27,26.8,-65.2,34.4
13/12/2016,TC,TC1,8.1,8.05,25,25.3,-65.7,34.4
13/12/2016,TTC,TTC3,8.1,8.05,27,27,-66,34.4
13/12/2016,TC,TC3,8.1,8.06,25,25.3,-66.2,34.4
13/12/2016,TTTC,TTTC5,8.1,8.06,29,29.2,-67.1,34.4
13/12/2016,TTTC,TTTC1,8.1,8.07,29,28.7,-67.4,34.4
13/12/2016,TTC,TTC5,8.1,8.08,27,27.1,-67.9,34.4
13/12/2016,TTC,TTC4,8.1,8.09,27,27,-68.5,34.4
13/12/2016,TTTC,TTTC2,8.1,8.12,29,29,-70.2,34.4
31/10/2016,TTTA,TTTA4,7.6,7.53,29,29.4,-39.3,34.3
31/10/2016,TTA,TTA5,7.6,7.54,27,27.6,-39.5,34.3
31/10/2016,TA,TA3,7.6,7.56,25,25.4,-40.8,34.3
31/10/2016,TTTA,TTTA5,7.6,7.56,29,29.4,-41,34.3
31/10/2016,TA,TA2,7.6,7.58,25,25.4,-41.8,34.3
31/10/2016,TA,TA4,7.6,7.58,25,25.4,-41.8,34.3
31/10/2016,TTA,TTA2,7.6,7.58,27,27.6,-42.2,34.3
31/10/2016,TTA,TTA1,7.6,7.6,27,27.5,-42.4,34.3
31/10/2016,TA,TA5,7.6,7.59,25,25.4,-42.4,34.3
31/10/2016,TTA,TTA4,7.6,7.59,27,27.6,-42.5,34.3
31/10/2016,TTA,TTA3,7.6,7.6,27,27.5,-42.9,34.3
31/10/2016,TA,TA1,7.6,7.6,25,25.4,-43.1,34.3
31/10/2016,TTM,TTM5,7.9,7.64,27,27.5,-45.3,34.3
31/10/2016,TTTM,TTTM4,7.9,7.65,29,29.4,-46.3,34.3
31/10/2016,TTM,TTM2,7.9,7.67,27,27.5,-47.2,34.3
31/10/2016,TM,TM4,7.9,7.67,25,25.4,-47.3,34.3
31/10/2016,TTTA,TTTA2,7.6,7.67,29,29.3,-47.7,34.3
31/10/2016,TTTA,TTTA3,7.6,7.69,29,29.5,-48.7,34.3
31/10/2016,TTTA,TTTA1,7.6,7.69,29,29.5,-48.9,34.3
31/10/2016,TTM,TTM3,7.9,7.7,27,27.5,-49.1,34.3
31/10/2016,TTM,TTM4,7.9,7.72,27,27.6,-49.9,34.3
31/10/2016,TM,TM5,7.9,7.73,25,25.4,-50.3,34.3
31/10/2016,TTTM,TTTM5,7.9,7.73,29,29.6,-50.9,34.3
31/10/2016,TTM,TTM1,7.9,7.74,27,27.3,-51.3,34.3
31/10/2016,TM,TM1,7.9,7.75,25,25.4,-51.6,34.3
31/10/2016,TM,TM3,7.9,7.77,25,25.4,-52.9,34.3
31/10/2016,TM,TM2,7.9,7.79,25,25.4,-53.8,34.3
31/10/2016,TTTM,TTTM2,7.9,7.78,29,29.5,-54,34.3
31/10/2016,TTTM,TTTM3,7.9,7.78,29,29.3,-54,34.3
31/10/2016,TTC,TTC1,8.1,7.81,27,27.3,-55.6,34.3
31/10/2016,TTTM,TTTM1,7.9,7.81,29,29.4,-56,34.3
31/10/2016,TTTC,TTTC3,8.1,7.89,29,28.7,-59.8,34.3
31/10/2016,TTC,TTC2,8.1,8.91,27,27.2,-61.1,34.3
31/10/2016,TTTC,TTTC4,8.1,7.95,29,29.2,-62.8,34.3
31/10/2016,TTC,TTC3,8.1,7.94,27,27.4,-62.9,34.3
